row_label_raw,row_label_full,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Bên liên quan > Công ty 756 Sài Gòn > Công ty Sông Tranh 4 Trong đó:Vay dài hạn đến hạn trả,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Mỗi quan hệ > Công ty con,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Số dư vay VND > 73.465.000.000 > 90.000.000.000,"Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Lãi suất %/năm > 4,3%/năm > 4,5%/năm",Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Ngày đáo hạn > Gốc đáo hạn từ ngày 17 tháng 1 năm 2027 đến ngày 23 tháng 12 năm 2027. Lãi trả tại ngày đáo hạn. > Gốc đáo hạn từ ngày 22 tháng 7 năm 2026 đến ngày 30 tháng 10 năm 2026. Lãi trả tại ngày đáo hạn.,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Hình thức đảm bảo > Tín chấp,numeric__Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Mỗi quan hệ > Công ty con,numeric__Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Số dư vay VND > 73.465.000.000 > 90.000.000.000,"numeric__Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Lãi suất %/năm > 4,3%/năm > 4,5%/năm",numeric__Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Ngày đáo hạn > Gốc đáo hạn từ ngày 17 tháng 1 năm 2027 đến ngày 23 tháng 12 năm 2027. Lãi trả tại ngày đáo hạn. > Gốc đáo hạn từ ngày 22 tháng 7 năm 2026 đến ngày 30 tháng 10 năm 2026. Lãi trả tại ngày đáo hạn.,numeric__Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2025: (Thuyết minh số 19) > Hình thức đảm bảo > Tín chấp
Công ty Quản lý và Kinh doanh Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý và Kinh doanh Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý và Kinh doanh Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty con,90.000.000.000,,,Tín chấp,,90000000000.0,,,
Công ty Za HưngTrong đó:Vay dài hạn đến hạn trả,Công ty Za HưngTrong đó:Vay dài hạn đến hạn trả,Công ty Za HưngTrong đó:Vay dài hạn đến hạn trả,Công ty con,19.000.000.000,"4,5%/năm",Gốc đáo hạn ngày 28 tháng 10 năm 2026. Lãi trả tại ngày đáo hạn.,Tín chấp,,19000000000.0,,,
Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty con,19.000.000.000,,,Tín chấp,,19000000000.0,,,
Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty con,258.000.000.000,"4,3 – 4,5%/năm",Gốc đáo hạn từ ngày 18 tháng 4 năm 2026 ngày 24 tháng 3 năm 2027. Lãi trả tại ngày đáo hạn.,Tín chấp,,258000000000.0,,,
Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty con,230.000.000.000,,,Tín chấp,,230000000000.0,,,
Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty con,20.000.000.000,"4,5%/năm",Gốc đáo hạn ngày 21 tháng 8 năm 2026. Lãi trả tại ngày đáo hạn.,Tín chấp,,20000000000.0,,,
Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty Quản lý Hà ĐôTrong đó:Vay dài hạn đến hạn trả,Công ty con,20.000.000.000,,,Tín chấp,,20000000000.0,,,
