row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,5.932.212.291.037,5.612.713.515.229,,,5932212291037.0,5612713515229.0
410,410,410,I. Vốn chủ sở hữu,21,5.932.212.291.037,5.612.713.515.229,,21.0,5932212291037.0,5612713515229.0
411,411,411,1. Vốn cổ phần đã phát hành,,3.699.630.350.000,3.363.315.290.000,,,3699630350000.0,3363315290000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.699.630.350.000,3.363.315.290.000,,,3699630350000.0,3363315290000.0
412,412,412,2. Thắng dư vốn cổ phần,,374.867.728.678,374.867.728.678,,,374867728678.0,374867728678.0
418,418,418,3. Quỹ đầu tư phát triển,,23.516.835.886,23.516.835.886,,,23516835886.0,23516835886.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,1.834.197.376.473,1.851.013.660.665,,,1834197376473.0,1851013660665.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,1.514.698.600.665,1.497.204.544.993,,,1514698600665.0,1497204544993.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,319.498.775.808,353.809.115.672,,,319498775808.0,353809115672.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,9.345.113.298.060,7.867.935.190.289,,,9345113298060.0,7867935190289.0
