row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,"Lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao tài sản cố định hữu hình,bắt động sản đầu tư và hao mòntài sân cố định vô hìnhCác khoản dự phòngLãi từ hoạt động đầu tưChi phí lãi vay",24,319.664.502.968,403.799.515.631,,24.0,319664502968.0,403799515631.0
02,02,02,"Lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao tài sản cố định hữu hình,bắt động sản đầu tư và hao mòntài sân cố định vô hìnhCác khoản dự phòngLãi từ hoạt động đầu tưChi phí lãi vay",24,38.908.544.041,41.632.958.339,,24.0,38908544041.0,41632958339.0
03,03,03,"Lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao tài sản cố định hữu hình,bắt động sản đầu tư và hao mòntài sân cố định vô hìnhCác khoản dự phòngLãi từ hoạt động đầu tưChi phí lãi vay",24,2.482.033.424,1.101.936.940,,24.0,2482033424.0,1101936940.0
05,05,05,"Lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao tài sản cố định hữu hình,bắt động sản đầu tư và hao mòntài sân cố định vô hìnhCác khoản dự phòngLãi từ hoạt động đầu tưChi phí lãi vay",24,(422.298.002.975),(342.639.364.036),,24.0,-422298002975.0,-342639364036.0
06,06,06,"Lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao tài sản cố định hữu hình,bắt động sản đầu tư và hao mòntài sân cố định vô hìnhCác khoản dự phòngLãi từ hoạt động đầu tưChi phí lãi vay",24,53.149.850.977,56.032.884.271,,24.0,53149850977.0,56032884271.0
08,08,08,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động(Tăng)/giảm các khoản phải thuGiảm hàng tồn khoTăng/(giảm) các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm/(tăng) chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt độngkinh doanh",20,(8.093.071.565)(14.751.755.901)3.355.760.612,159.927.931.1456.975.525.081160.826.805.924,,20.0,,1.5992793114569757e+33
12,12,12,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động(Tăng)/giảm các khoản phải thuGiảm hàng tồn khoTăng/(giảm) các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm/(tăng) chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt độngkinh doanh",20,536.679.613.856,(205.557.390.041),,20.0,536679613856.0,-205557390041.0
13,13,13,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động(Tăng)/giảm các khoản phải thuGiảm hàng tồn khoTăng/(giảm) các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm/(tăng) chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt độngkinh doanh",20,1.022.594.164,(1.050.299.424),,20.0,1022594164.0,-1050299424.0
14,14,14,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động(Tăng)/giảm các khoản phải thuGiảm hàng tồn khoTăng/(giảm) các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm/(tăng) chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt độngkinh doanh",20,(111.313.809.428),(131.991.224.359),,20.0,-111313809428.0,-131991224359.0
15,15,15,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động(Tăng)/giảm các khoản phải thuGiảm hàng tồn khoTăng/(giảm) các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm/(tăng) chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt độngkinh doanh",20,(38.073.566.086),(75.806.083.509),,20.0,-38073566086.0,-75806083509.0
