row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
"Công ty Cổ phần Đầu tư Khánh Hà (""Công ty Khánh Hà"")","Công ty Cổ phần Đầu tư Khánh Hà (""Công ty Khánh Hà"")","Công ty Cổ phần Đầu tư Khánh Hà (""Công ty Khánh Hà"")",Công ty con,
"Công ty Cổ phần Hà Đô – 756 Sài Gòn (""Công ty 756 Sài Gòn"")","Công ty Cổ phần Hà Đô – 756 Sài Gòn (""Công ty 756 Sài Gòn"")","Công ty Cổ phần Hà Đô – 756 Sài Gòn (""Công ty 756 Sài Gòn"")",Công ty con,
"Công ty Cổ phần Tập đoàn Za Hưng (""Công ty Za Hưng"")","Công ty Cổ phần Tập đoàn Za Hưng (""Công ty Za Hưng"")","Công ty Cổ phần Tập đoàn Za Hưng (""Công ty Za Hưng"")",Công ty con,
"Công ty Cổ phần Thủy điện Sông Tranh 4 (""Công ty Sông Tranh 4"")","Công ty Cổ phần Thủy điện Sông Tranh 4 (""Công ty Sông Tranh 4"")","Công ty Cổ phần Thủy điện Sông Tranh 4 (""Công ty Sông Tranh 4"")",Công ty con,
"Công ty TNHH Hà Đô Bình Thuận (""Công ty Hà Đô Bình Thuận"")","Công ty TNHH Hà Đô Bình Thuận (""Công ty Hà Đô Bình Thuận"")","Công ty TNHH Hà Đô Bình Thuận (""Công ty Hà Đô Bình Thuận"")",Công ty con,
"Công ty Đầu tư Quốc tế Hà Đô (""Công ty Quốc tế Hà Đô"")","Công ty Đầu tư Quốc tế Hà Đô (""Công ty Quốc tế Hà Đô"")","Công ty Đầu tư Quốc tế Hà Đô (""Công ty Quốc tế Hà Đô"")",Công ty con,
"Công ty Cổ phần Quản lý – Vận hành – Khai thác Bất động sản Hà Đô (""Công ty Quản lý Hà Đô"")","Công ty Cổ phần Quản lý – Vận hành – Khai thác Bất động sản Hà Đô (""Công ty Quản lý Hà Đô"")","Công ty Cổ phần Quản lý – Vận hành – Khai thác Bất động sản Hà Đô (""Công ty Quản lý Hà Đô"")",Công ty con,
"Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside (""Công ty Bình An Riverside"")","Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside (""Công ty Bình An Riverside"")","Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside (""Công ty Bình An Riverside"")",Công ty con,
"Công ty Cổ phần Thiết bị Giáo dục 1 (""Công ty Thiết bị Giáo dục 1"")","Công ty Cổ phần Thiết bị Giáo dục 1 (""Công ty Thiết bị Giáo dục 1"")","Công ty Cổ phần Thiết bị Giáo dục 1 (""Công ty Thiết bị Giáo dục 1"")",Công ty con,
"Công ty Cổ phần Năng lượng Agrita – Quảng Nam (""Công ty Agrita – Quảng Nam"")","Công ty Cổ phần Năng lượng Agrita – Quảng Nam (""Công ty Agrita – Quảng Nam"")","Công ty Cổ phần Năng lượng Agrita – Quảng Nam (""Công ty Agrita – Quảng Nam"")",Công ty con,
"Công ty Cổ phần Minh Long Đông Sài Gòn (""Công ty Minh Long"")","Công ty Cổ phần Minh Long Đông Sài Gòn (""Công ty Minh Long"")","Công ty Cổ phần Minh Long Đông Sài Gòn (""Công ty Minh Long"")",Công ty con,
"Công ty TNHH MTV Điện gió Hà Đô Thuận Nam (""Công ty Hà Đô Thuận Nam"")","Công ty TNHH MTV Điện gió Hà Đô Thuận Nam (""Công ty Hà Đô Thuận Nam"")","Công ty TNHH MTV Điện gió Hà Đô Thuận Nam (""Công ty Hà Đô Thuận Nam"")",Công ty con,
"Công ty TNHH Năng lượng Surya Prakash Việt Nam (""Công ty Surya"")","Công ty TNHH Năng lượng Surya Prakash Việt Nam (""Công ty Surya"")","Công ty TNHH Năng lượng Surya Prakash Việt Nam (""Công ty Surya"")",Công ty con,
