row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,3.412.901.007.023,2.255.221.675.060,,,3412901007023.0,2255221675060.0
310,310,310,I. Nợ ngắn hạn,,2.327.864.598.363,1.578.081.118.940,,,2327864598363.0,1578081118940.0
311,311,311,1. Phải trả người bán ngắn hạn,15.1,50.185.288.893,47.312.569.049,,151.0,50185288893.0,47312569049.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,15.2,48.661.946.072,7.863.608.401,,152.0,48661946072.0,7863608401.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,16,5.336.229.908,19.724.746.872,,16.0,5336229908.0,19724746872.0
314,314,314,4. Phải trả người lao động,,11.709.439.596,9.675.911.595,,,11709439596.0,9675911595.0
315,315,315,5. Chi phí phải trả ngắn hạn,17,650.549.025.627,754.086.529.210,,17.0,650549025627.0,754086529210.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,764.093.443,1.477.148.664,,,764093443.0,1477148664.0
319,319,319,7. Phải trả ngắn hạn khác,18,985.607.126.062,438.777.989.869,,18.0,985607126062.0,438777989869.0
320,320,320,8. Vay ngắn hạn,19,534.080.502.349,257.075.832.467,,19.0,534080502349.0,257075832467.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",20,40.970.946.413,42.086.782.813,,20.0,40970946413.0,42086782813.0
330,330,330,II. Nợ dài hạn,,1.085.036.408.660,677.140.556.120,,,1085036408660.0,677140556120.0
333,333,333,1. Chi phí phải trả dài hạn,17,72.486.852.170,14.655.900.495,,17.0,72486852170.0,14655900495.0
337,337,337,2. Phải trả dài hạn khác,18,18.166.017.490,15.635.285.986,,18.0,18166017490.0,15635285986.0
338,338,338,3. Vay dài hạn,19,994.383.539.000,646.849.369.639,,19.0,994383539000.0,646849369639.0
