row_label_raw,row_label_full,Mã trái phiếu,Ngày 31 tháng 12 năm 2025 > Giá gốc,Ngày 31 tháng 12 năm 2025 > Giá trị hợp lý,Ngày 31 tháng 12 năm 2025 > Dự phòng,Ngày 31 tháng 12 năm 2024 > Giá gốc,Ngày 31 tháng 12 năm 2024 > Giá trị hợp lý,Ngày 31 tháng 12 năm 2024 > Dự phòng,numeric__Ngày 31 tháng 12 năm 2025 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2025 > Giá trị hợp lý,numeric__Ngày 31 tháng 12 năm 2025 > Dự phòng,numeric__Ngày 31 tháng 12 năm 2024 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2024 > Giá trị hợp lý,numeric__Ngày 31 tháng 12 năm 2024 > Dự phòng
"ORSH2328001,ORS12304","ORSH2328001,ORS12304","ORSH2328001,ORS12304",-,-,-,175.000.000.000,(*),-,,,,175000000000.0,,
NPM12209,NPM12209,NPM12209,103.356.630.557,(*),-,-,-,-,103356630557.0,,,,,
"IPA12402, IPA12403,IPA12404","IPA12402, IPA12403,IPA12404","IPA12402, IPA12403,IPA12404",102.021.177.094,(*),-,131.292.975.059,(*),-,102021177094.0,,,131292975059.0,,
MSNH2227004,MSNH2227004,MSNH2227004,-,-,-,51.784.760.500,(*),-,,,,51784760500.0,,
TNGH2428001,TNGH2428001,TNGH2428001,-,-,-,50.268.900.000,(*),-,,,,50268900000.0,,
BCM12407,BCM12407,BCM12407,101.139.676.956,(*),-,-,-,-,101139676956.0,,,,,
EVNFC_8,EVNFC_8,EVNFC_8,72.819.178.110,(*),-,-,-,-,72819178110.0,,,,,
