row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: VND > Số đầu năm > Giá gốc,Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi
Dự án khu đô thị mới Dịch Vọng,Dự án khu đô thị mới Dịch Vọng,Dự án khu đô thị mới Dịch Vọng,37.070.429.971,37.070.429.971,54.649.406.173,54.649.406.173,37070429971.0,37070429971.0,54649406173.0,54649406173.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,37.070.429.971,37.070.429.971,54.649.406.173,54.649.406.173,37070429971.0,37070429971.0,54649406173.0,54649406173.0
