row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,11.305.661.398,9.671.938.025,11305661398.0,9671938025.0
Phải trả cho các bên liên quan(Thuyết minh số 29),Phải trả cho các bên liên quan(Thuyết minh số 29),Phải trả cho các bên liên quan(Thuyết minh số 29),38.879.627.495,37.640.631.024,38879627495.0,37640631024.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,50.185.288.893,47.312.569.049,50185288893.0,47312569049.0
