row_label_raw,row_label_full,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm trước
42.086.782.813(1.115.836.400),42.086.782.813(1.115.836.400),42.086.782.813(1.115.836.400),44.254.677.241(2.167.894.428),
40.970.946.413,42.086.782.813(1.115.836.400) > 40.970.946.413,40.970.946.413,42.086.782.813,42086782813.0
