row_label_raw,row_label_full,STT,Tên đơn vị nhận đầu tư,Tổng vốn điều lệ của đơn vị nhận đầu tư,Cam kết góp vốn của Công ty > Số tiền,Cam kết góp vốn của Công ty > % Cam kết góp vốn tại ngày 31 tháng 12 năm 2025,numeric__Tên đơn vị nhận đầu tư,numeric__Tổng vốn điều lệ của đơn vị nhận đầu tư,numeric__Cam kết góp vốn của Công ty > Số tiền,numeric__Cam kết góp vốn của Công ty > % Cam kết góp vốn tại ngày 31 tháng 12 năm 2025
1,1,1,Công ty Quốc tế Hà Đỏ,4.875.000.000.000,468.000.000.000,56 372.910.202.832,,4875000000000.0,468000000000.0,
,,,TỔNG CỘNG,4.875.000.000.000,468.000.000.000,56 372.910.202.832,,4875000000000.0,468000000000.0,
