row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,53.149.850.977,56.032.884.271,53149850977.0,56032884271.0
Dự phòng đầu tư tài chính,Dự phòng đầu tư tài chính,Dự phòng đầu tư tài chính,1.677.440.568,1.430.091.140,1677440568.0,1430091140.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,88.429.777,113.864.339,88429777.0,113864339.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,54.915.721.322,57.576.839.750,54915721322.0,57576839750.0
