row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",399.999.890.000,327.186.450.000,399999890000.0,327186450000.0
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",16.270.691.805,11.008.599.101,16270691805.0,11008599101.0
"Lãi từ chứng khoán kinh doanh, đầu tư trái phiếu","Lãi từ chứng khoán kinh doanh, đầu tư trái phiếu","Lãi từ chứng khoán kinh doanh, đầu tư trái phiếu",19.729.099.884,13.157.353.117,19729099884.0,13157353117.0
Các khoản doanh thu tài chính khác,Các khoản doanh thu tài chính khác,Các khoản doanh thu tài chính khác,4.718.001.103,-,4718001103.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,440.717.682.792,351.352.402.218,440717682792.0,351352402218.0
