row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị có thể thu hồi
Công ty Hà Đô 45,Công ty Hà Đô 45,Công ty Hà Đô 45,61.077.371.012,(61.077.371.012),-,61.077.371.012,(61.077.371.012),-,61077371012.0,-61077371012.0,,61077371012.0,-61077371012.0,
Công ty Cổ phần Kỹ thuật Nam Việt,Công ty Cổ phần Kỹ thuật Nam Việt,Công ty Cổ phần Kỹ thuật Nam Việt,3.356.516.900,(3.356.516.900),-,3.356.516.900,(3.356.516.900),-,3356516900.0,-3356516900.0,,3356516900.0,-3356516900.0,
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,13.625.607.362,(13.625.607.362),-,12.821.014.506,(12.821.014.506),-,13625607362.0,-13625607362.0,,12821014506.0,-12821014506.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,78.059.495.274,(78.059.495.274),-,77.254.902.418,(77.254.902.418),-,78059495274.0,-78059495274.0,,77254902418.0,-77254902418.0,
