row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,,
Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh - An Thương,Tài sản thuế thu nhập hoãn lại > Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh - An Thương,Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh - An Thương,-,99.230.401,(99.230.401),(2.883.248.241),,99230401.0,-99230401.0,-2883248241.0
Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,Tài sản thuế thu nhập hoãn lại > Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,987.070.290,1.019.762.205,(32.691.915),(743.616.180),987070290.0,1019762205.0,-32691915.0,-743616180.0
Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,Tài sản thuế thu nhập hoãn lại > Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,1.020.494.716,1.054.299.560,(33.804.844),(768.791.121),1020494716.0,1054299560.0,-33804844.0,-768791121.0
Tài sản thuế TNDN hoãn lại thuần,Tài sản thuế thu nhập hoãn lại > Tài sản thuế TNDN hoãn lại thuần,Tài sản thuế TNDN hoãn lại thuần,2.007.565.006,2.173.292.166,,,2007565006.0,2173292166.0,,
Chi phí thuế TNDN hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,Tài sản thuế thu nhập hoãn lại > Chi phí thuế TNDN hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,Chi phí thuế TNDN hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,,,(165.727.160),(4.395.655.542),,,-165727160.0,-4395655542.0
