row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2016VND,2015VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Thiết bị Phụ tùng Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,1.512.000.000,1.685.600.000,1512000000.0,1685600000.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Thiết bị Phụ tùng Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,37.910.872.533,67.542.366.859,37910872533.0,67542366859.0
Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Nội thất Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,9.878.350.286,3.528.000.000,9878350286.0,3528000000.0
Các khoản cho vay,Công ty CP Nội thất Hòa Phát > Các khoản cho vay,Các khoản cho vay,25.000.000.000,25.600.000.000,25000000000.0,25600000000.0
Nhận thanh toán gốc cho vay,Công ty CP Nội thất Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,25.600.000.000,-,25600000000.0,
Lợi nhuận nhận được từ công ty con,Công ty CP Nội thất Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,310.486.491.712,217.434.828.490,310486491712.0,217434828490.0
Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Ông thép Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,15.930.564.091,2.973.600.000,15930564091.0,2973600000.0
Các khoản cho vay,Công ty TNHH Ông thép Hòa Phát > Các khoản cho vay,Các khoản cho vay,627.700.000.000,258.600.000.000,627700000000.0,258600000000.0
Nhận thanh toán gốc cho vay,Công ty TNHH Ông thép Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,627.700.000.000,258.600.000.000,627700000000.0,258600000000.0
Góp vốn,Công ty TNHH Ông thép Hòa Phát > Góp vốn,Góp vốn,250.000.000.000,-,250000000000.0,
Lợi nhuận nhận được từ công ty con,Công ty TNHH Ông thép Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,1.433.834.759.514,399.525.833.415,1433834759514.0,399525833415.0
Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Điện lạnh Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,2.234.400.000,2.357.586.000,2234400000.0,2357586000.0
Các khoản cho vay,Công ty TNHH Điện lạnh Hòa Phát > Các khoản cho vay,Các khoản cho vay,-,38.000.000.000,,38000000000.0
Nhận thanh toán gốc cho vay,Công ty TNHH Điện lạnh Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,5.000.000.000,86.000.000.000,5000000000.0,86000000000.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Điện lạnh Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,30.918.975.360,10.110.486.930,30918975360.0,10110486930.0
