row_label_raw,row_label_full,col_0,Chi phí sửa chữa văn phòng VND,Công cụ và dụng cụ VND,Chi phí khác VND,Tổng cộng VND,numeric__Chi phí sửa chữa văn phòng VND,numeric__Công cụ và dụng cụ VND,numeric__Chi phí khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,2.588.412.300,2.519.693.804,492.499.856,5.600.605.960,2588412300.0,2519693804.0,492499856.0,5600605960.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,678.329.720,1.955.379.316,2.633.709.036,,678329720.0,1955379316.0,2633709036.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(1.240.365.914),(2.825.668.691),(2.426.515.524),(6.492.550.129),-1240365914.0,-2825668691.0,-2426515524.0,-6492550129.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.348.046.386,372.354.833,21.363.648,1.741.764.867,1348046386.0,372354833.0,21363648.0,1741764867.0
