row_label_raw,row_label_full,Tài sản thuế thu nhập doanh nghiệp hoãn lạiChênh lệch kỳ ghi nhận doanh thu và giá vốn cho mục đích tính thuế TNDNLỗ chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu > Phải trả thuế thu nhập doanh nghiệp hoãn lạiLãi chênh lệch tỷ giá chưa thực hiện do đánh giá khoản mục tiền và phải thu,Bảng cân đối kế toán riêng > Số cuối năm > 2.121.255.939 > - > 2.121.255.939 > (501.210.766),Bảng cân đối kế toán riêng > Số đầu năm > 3.102.953.956 > - > 3.102.953.956 > (1.341.608.261),Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh riêng > Năm nay > (981.698.017) > - > 840.397.495,Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh riêng > Năm trước > 1.786.115.421 > (799.356.573) > (1.341.608.261),numeric__Bảng cân đối kế toán riêng > Số cuối năm > 2.121.255.939 > - > 2.121.255.939 > (501.210.766),numeric__Bảng cân đối kế toán riêng > Số đầu năm > 3.102.953.956 > - > 3.102.953.956 > (1.341.608.261),numeric__Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh riêng > Năm nay > (981.698.017) > - > 840.397.495,numeric__Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh riêng > Năm trước > 1.786.115.421 > (799.356.573) > (1.341.608.261)
Tài sản thuế thu nhập hoãn lại thuần Chi phí thuế thu nhập doanh nghiệp hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,Tài sản thuế thu nhập hoãn lại thuần Chi phí thuế thu nhập doanh nghiệp hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,Tài sản thuế thu nhập hoãn lại thuần Chi phí thuế thu nhập doanh nghiệp hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,1.620.045.173,1.761.345.695,,,1620045173.0,1761345695.0,,
Tài sản thuế thu nhập hoãn lại thuần Chi phí thuế thu nhập doanh nghiệp hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,Tài sản thuế thu nhập hoãn lại thuần Chi phí thuế thu nhập doanh nghiệp hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,Tài sản thuế thu nhập hoãn lại thuần Chi phí thuế thu nhập doanh nghiệp hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,,,(141.300.522),(354.849.413),,,-141300522.0,-354849413.0
