row_label_raw,row_label_full,Năm trước > Số đầu năm > - Lợi nhuận thuần trong năm,Vốn cổ phần đã phát hành > Năm trước > 3.822.744.960.000 > -,Thặng dư vốn cổ phần > Năm trước > 823.961.323.817 > -,Quỹ đầu tư phát triển > Năm trước > 72.330.911.673 > -,Quỹ khác thuộc vốn chủ sở hữu > Năm trước > 11.612.477.781 > -,Lợi nhuận sau thuế chưa phân phối > Năm trước > 458.510.609.249 > 296.505.809.808,Đơn vị tính: VND Tổng cộng > Năm trước > 5.189.160.282.520 > 296.505.809.808,numeric__Vốn cổ phần đã phát hành > Năm trước > 3.822.744.960.000 > -,numeric__Thặng dư vốn cổ phần > Năm trước > 823.961.323.817 > -,numeric__Quỹ đầu tư phát triển > Năm trước > 72.330.911.673 > -,numeric__Quỹ khác thuộc vốn chủ sở hữu > Năm trước > 11.612.477.781 > -,numeric__Lợi nhuận sau thuế chưa phân phối > Năm trước > 458.510.609.249 > 296.505.809.808,numeric__Đơn vị tính: VND Tổng cộng > Năm trước > 5.189.160.282.520 > 296.505.809.808
"- Trích quỹ khen thưởng, phúc lợi (*)","- Trích quỹ khen thưởng, phúc lợi (*)","- Trích quỹ khen thưởng, phúc lợi (*)",-,-,-,-,(32.844.419.644),(32.844.419.644),,,,,-32844419644.0,-32844419644.0
Số cuối năm,Số cuối năm,Số cuối năm,3.822.744.960.000,823.961.323.817,72.330.911.673,11.612.477.781,722.171.999.413,5.452.821.672.684,3822744960000.0,823961323817.0,72330911673.0,11612477781.0,722171999413.0,5452821672684.0
Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,,,,,,
Số đầu năm,Năm nay > Số đầu năm,Số đầu năm,3.822.744.960.000,823.961.323.817,72.330.911.673,11.612.477.781,722.171.999.413,5.452.821.672.684,3822744960000.0,823961323817.0,72330911673.0,11612477781.0,722171999413.0,5452821672684.0
- Lợi nhuận thuần trong năm,Năm nay > - Lợi nhuận thuần trong năm,- Lợi nhuận thuần trong năm,-,-,-,-,185.881.149.752,185.881.149.752,,,,,185881149752.0,185881149752.0
"- Trích quỹ khen thưởng, phúc lợi (*)","Năm nay > - Trích quỹ khen thưởng, phúc lợi (*)","- Trích quỹ khen thưởng, phúc lợi (*)",-,-,-,-,(41.510.813.373),(41.510.813.373),,,,,-41510813373.0,-41510813373.0
- Trả cổ tức bằng tiền (**),Năm nay > - Trả cổ tức bằng tiền (**),- Trả cổ tức bằng tiền (**),-,-,-,-,(114.682.348.800),(114.682.348.800),,,,,-114682348800.0,-114682348800.0
- Phát hành ESOP 2025 (***),Năm nay > - Phát hành ESOP 2025 (***),- Phát hành ESOP 2025 (***),114.682.340.000,-,-,-,(114.682.340.000),-,114682340000.0,,,,-114682340000.0,
Số cuối năm,Năm nay > Số cuối năm,Số cuối năm,3.937.427.300.000,823.961.323.817,72.330.911.673,11.612.477.781,637.177.646.992,5.482.509.660.263,3937427300000.0,823961323817.0,72330911673.0,11612477781.0,637177646992.0,5482509660263.0
