row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,37.025.674.451,59.749.684.101,37025674451.0,59749684101.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,141.300.522,354.849.413,141300522.0,354849413.0
Điều chỉnh thuế TNDN trích thiếu năm trước,Điều chỉnh thuế TNDN trích thiếu năm trước,Điều chỉnh thuế TNDN trích thiếu năm trước,-,1.230.174.847,,1230174847.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,37.166.974.973,61.334.708.361,37166974973.0,61334708361.0
