row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn bán thành phẩm,Giá vốn bán thành phẩm,Giá vốn bán thành phẩm,3.578.036.327.934,3.231.071.940.296,3578036327934.0,3231071940296.0
Giá vốn bán hàng hóa,Giá vốn bán hàng hóa,Giá vốn bán hàng hóa,347.339.852.199,163.278.777.551,347339852199.0,163278777551.0
Giá vốn dịch vụ,Giá vốn dịch vụ,Giá vốn dịch vụ,4.784.812.507,1.773.450.495,4784812507.0,1773450495.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.930.160.992.640,3.396.124.168.342,3930160992640.0,3396124168342.0
