row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Nhà máy sản xuất hạt nhựa và sản phẩm từ nhựa (*),Nhà máy sản xuất hạt nhựa và sản phẩm từ nhựa (*),Nhà máy sản xuất hạt nhựa và sản phẩm từ nhựa (*),165.842.966.697,66.399.480.464,165842966697.0,66399480464.0
Mua sắm TSCĐ,Mua sắm TSCĐ,Mua sắm TSCĐ,12.720.910.881,-,12720910881.0,
Khác,Khác,Khác,14.612.917.672,1.919.950.000,14612917672.0,1919950000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,193.176.795.250,68.319.430.464,193176795250.0,68319430464.0
