row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Đơn vị tính: VND,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Đơn vị tính: VND
Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,,,,
Thuế thu nhập doanh nghiệp,Phải trả > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,46.549.684.101,37.025.674.451,(48.349.684.101),35.225.674.451,46549684101.0,37025674451.0,-48349684101.0,35225674451.0
Thuế giá trị gia tăng,Phải trả > Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,37.079.155.758,(37.079.155.758),-,,37079155758.0,-37079155758.0,
Các loại thuế khác,Phải trả > Các loại thuế khác,Các loại thuế khác,190.540.106,7.939.705.233,(7.934.937.732),195.307.607,190540106.0,7939705233.0,-7934937732.0,195307607.0
TỔNG CỘNG,Phải trả > TỔNG CỘNG,TỔNG CỘNG,46.740.224.207,82.044.535.442,(93.363.777.591),35.420.982.058,46740224207.0,82044535442.0,-93363777591.0,35420982058.0
,,,Số đầu năm,Số phải thu trong năm,Số được cắn trừ trong năm,Số cuối năm,,,,
Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,,,,
Thuế giá trị gia tăng,Phải thu > Thuế giá trị gia tăng,Thuế giá trị gia tăng,33.659.899.245,155.340.194.233,(96.082.479.886),92.917.613.592,33659899245.0,155340194233.0,-96082479886.0,92917613592.0
TỔNG CỘNG,Phải thu > TỔNG CỘNG,TỔNG CỘNG,33.659.899.245,155.340.194.233,(96.082.479.886),92.917.613.592,33659899245.0,155340194233.0,-96082479886.0,92917613592.0
