row_label_raw,row_label_full,Công ty Nam Việt,Công ty liên kết (đến ngày 28 tháng 04 năm 2025),Cổ tức được chia,-,441.000.000,numeric__Công ty liên kết (đến ngày 28 tháng 04 năm 2025),numeric__Cổ tức được chia,numeric__-,numeric__441.000.000
Công ty AFC,Công ty AFC,Công ty AFC,Công ty con,Phải thu khác,4.932.187,-,,,4932187.0,
,,,,,4.932.187,441.000.000,,,4932187.0,441000000.0
