row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND Số đầu năm,Đơn vị tính: VND Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND Số đầu năm,numeric__Đơn vị tính: VND Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,122.468.256.507,-,243.270.796.271,-,122468256507.0,,243270796271.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,235.869.144.568,-,217.490.912.336,-,235869144568.0,,217490912336.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",27.252.232.922,-,18.717.524.482,-,27252232922.0,,18717524482.0,
Chi phí sân xuất kinh doanh dở dang,Chi phí sân xuất kinh doanh dở dang,Chi phí sân xuất kinh doanh dở dang,10.643.720.782,-,9.397.770.594,-,10643720782.0,,9397770594.0,
Thành phẩm,Thành phẩm,Thành phẩm,104.163.617.709,-,99.118.813.635,-,104163617709.0,,99118813635.0,
Hàng hóa,Hàng hóa,Hàng hóa,60.486.483,-,42.753.808,-,60486483.0,,42753808.0,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,72.324.662.652,-,94.989.993.193,-,72324662652.0,,94989993193.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,572.782.121.623,-,683.028.564.319,-,572782121623.0,,683028564319.0,
