row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Người mua trả tiền trước khác,Người mua trả tiền trước khác,Người mua trả tiền trước khác,58.339.584.156,58.339.584.156,43.480.935.921,43.480.935.921,58339584156.0,58339584156.0,43480935921.0,43480935921.0
Trả trước từ bên liên quan (Thuyết minh số 30),Trả trước từ bên liên quan (Thuyết minh số 30),Trả trước từ bên liên quan (Thuyết minh số 30),9.249.355.360,9.249.355.360,64.804.630.590,64.804.630.590,9249355360.0,9249355360.0,64804630590.0,64804630590.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,67.588.939.516,67.588.939.516,108.285.566.511,108.285.566.511,67588939516.0,67588939516.0,108285566511.0,108285566511.0
