row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Trả trước cho các bên khác,Trả trước cho các bên khác,Trả trước cho các bên khác,117.214.397.500,113.311.199.249,117214397500.0,113311199249.0
Công ty Cổ phần Xây lắp ANI (*),Công ty Cổ phần Xây lắp ANI (*),Công ty Cổ phần Xây lắp ANI (*),80.790.329.086,63.489.957.143,80790329086.0,63489957143.0
Công ty Cổ phần Premier Outlet Việt Nam,Công ty Cổ phần Premier Outlet Việt Nam,Công ty Cổ phần Premier Outlet Việt Nam,25.095.510.000,13.580.288.922,25095510000.0,13580288922.0
"Asia Oriental Technology Pte .,Ltd","Asia Oriental Technology Pte .,Ltd","Asia Oriental Technology Pte .,Ltd",-,17.969.615.240,,17969615240.0
Các bên khác,Các bên khác,Các bên khác,11.328.558.414,18.271.337.944,11328558414.0,18271337944.0
Trả trước cho các bên liên quan(Thuyết minh số 30),Trả trước cho các bên liên quan(Thuyết minh số 30),Trả trước cho các bên liên quan(Thuyết minh số 30),20.429.849.726,-,20429849726.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,137.644.247.226,113.311.199.249,137644247226.0,113311199249.0
