row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a) Ngân hạn,a) Ngân hạn,a) Ngân hạn,a) Ngân hạn,a) Ngân hạn,,
Chi phí bảo hiểm,a) Ngân hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,29.601.571.030,27.519.049.502,29601571030.0,27519049502.0
"Chi phí quảng cáo, truyền thông","a) Ngân hạn > Chi phí quảng cáo, truyền thông","Chi phí quảng cáo, truyền thông",1.547.155.744,41.755.113.452,1547155744.0,41755113452.0
Chi phí trả trước ngắn hạn khác,a) Ngân hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,6.250.067.382,9.050.047.154,6250067382.0,9050047154.0
,,,37.398.794.156,78.324.210.108,37398794156.0,78324210108.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
Bản quyền phần mềm tin học,b) Dài hạn > Bản quyền phần mềm tin học,Bản quyền phần mềm tin học,-,7.598.000.013,,7598000013.0
Tiền thuê đất,b) Dài hạn > Tiền thuê đất,Tiền thuê đất,29.312.433.955,9.300.000.000,29312433955.0,9300000000.0
Chi phí nội thất văn phòng,b) Dài hạn > Chi phí nội thất văn phòng,Chi phí nội thất văn phòng,2.212.777.292,3.824.138.556,2212777292.0,3824138556.0
Chi phí trả trước dài hạn khác,b) Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,21.096.359.161,16.893.998.846,21096359161.0,16893998846.0
,,,52.621.570.408,37.616.137.415,52621570408.0,37616137415.0
