row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
Cổ tức phải trả,a) Ngắn hạn > Cổ tức phải trả,Cổ tức phải trả,185.177.991.000,621.827.611,185177991000.0,621827611.0
Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP (i),a) Ngắn hạn > Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP (i),Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP (i),184.739.076.582,179.762.707.008,184739076582.0,179762707008.0
Phải trả liên quan đến chi phí vận chuyển khí Nam Côn Sơn tháng 11 và tháng 12,a) Ngắn hạn > Phải trả liên quan đến chi phí vận chuyển khí Nam Côn Sơn tháng 11 và tháng 12,Phải trả liên quan đến chi phí vận chuyển khí Nam Côn Sơn tháng 11 và tháng 12,170.086.819.859,133.503.130.233,170086819859.0,133503130233.0
Công ty Cổ phần Địa ốc Phú Long (i),a) Ngắn hạn > Công ty Cổ phần Địa ốc Phú Long (i),Công ty Cổ phần Địa ốc Phú Long (i),96.478.465.831,93.001.156.250,96478465831.0,93001156250.0
Tập đoàn Dầu khí Việt Nam (ii),a) Ngắn hạn > Tập đoàn Dầu khí Việt Nam (ii),Tập đoàn Dầu khí Việt Nam (ii),52.039.791.576,111.678.389.356,52039791576.0,111678389356.0
Phải trả liên quan đến chiết khấu giá bán khí,a) Ngắn hạn > Phải trả liên quan đến chiết khấu giá bán khí,Phải trả liên quan đến chiết khấu giá bán khí,32.321.000.000,-,32321000000.0,
Các khoản khác,a) Ngắn hạn > Các khoản khác,Các khoản khác,75.686.861.340,42.241.419.359,75686861340.0,42241419359.0
,,,796.530.006.188,560.808.629.817,796530006188.0,560808629817.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
"Nhận ký quỹ, ký cược dài hạn","b) Dài hạn > Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",3.574.371.215,4.384.894.580,3574371215.0,4384894580.0
Các khoản khác,b) Dài hạn > Các khoản khác,Các khoản khác,-,7.592.267.072,,7592267072.0
,,,3.574.371.215,11.977.161.652,3574371215.0,11977161652.0
Phải trả ngắn hạn khác các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 35),b) Dài hạn > Phải trả ngắn hạn khác các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 35),Phải trả ngắn hạn khác các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 35),269.088.868.158,291.441.096.364,269088868158.0,291441096364.0
