row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 489.334.272.000,Số đầu nămVND > 478.048.400.334,numeric__Số cuối nămVND > 489.334.272.000,numeric__Số đầu nămVND > 478.048.400.334
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,978.668.544.000,1.156.069.567.172,978668544000.0,1156069567172.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,3.674.304.764.095,2.855.975.249.583,3674304764095.0,2855975249583.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,1.295.204.556.336,203.526.296.414,1295204556336.0,203526296414.0
,,,6.437.512.136.431,4.693.619.513.502,6437512136431.0,4693619513502.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,489.334.272.000,478.048.400.334,489334272000.0,478048400334.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,5.948.177.864.431,4.215.571.113.168,5948177864431.0,4215571113168.0
