row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Công ty TNHH Posco Engineering,a. Ngắn hạn > Công ty TNHH Posco Engineering,Công ty TNHH Posco Engineering,105.806.462.500,393.659.491.963,105806462500.0,393659491963.0
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,a. Ngắn hạn > Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,104.785.414.771,257.896.000.568,104785414771.0,257896000568.0
Liên doanh Việt - Nga VietsovPetro,a. Ngắn hạn > Liên doanh Việt - Nga VietsovPetro,Liên doanh Việt - Nga VietsovPetro,5.612.456.597,45.520.606.145,5612456597.0,45520606145.0
Các đối tượng khác,a. Ngắn hạn > Các đối tượng khác,Các đối tượng khác,34.574.939.221,93.827.540.079,34574939221.0,93827540079.0
,,,250.779.273.089,790.903.638.755,250779273089.0,790903638755.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Công ty Đường ống dẫn khí Nam Côn Sơn,b. Dài hạn > Công ty Đường ống dẫn khí Nam Côn Sơn,Công ty Đường ống dẫn khí Nam Côn Sơn,64.113.269.122,63.635.199.667,64113269122.0,63635199667.0
,,,64.113.269.122,63.635.199.667,64113269122.0,63635199667.0
c. Trả trước người bán là các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 35),b. Dài hạn > c. Trả trước người bán là các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 35),c. Trả trước người bán là các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 35),183.536.170.515,403.196.479.468,183536170515.0,403196479468.0
