row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Chi phí xây dựng cơ bản dở dang dài hạn,Chi phí xây dựng cơ bản dở dang dài hạn,Chi phí xây dựng cơ bản dở dang dài hạn,Chi phí xây dựng cơ bản dở dang dài hạn,Chi phí xây dựng cơ bản dở dang dài hạn,,
- Xây dựng cơ bản,Chi phí xây dựng cơ bản dở dang dài hạn > - Xây dựng cơ bản,- Xây dựng cơ bản,4.710.221.409.715,6.606.946.880.836,4710221409715.0,6606946880836.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Nhà máy Xử lý Khí Cà Mau,Trong đó: > Nhà máy Xử lý Khí Cà Mau,Nhà máy Xử lý Khí Cà Mau,3.386.829.577.674,946.418.998.495,3386829577674.0,946418998495.0
Đường ống dẫn khí Lô B - Ô Môn,Trong đó: > Đường ống dẫn khí Lô B - Ô Môn,Đường ống dẫn khí Lô B - Ô Môn,527.384.507.514,460.875.458.487,527384507514.0,460875458487.0
Dự án đường ống dẫn khí Nam Côn Sơn 2,Trong đó: > Dự án đường ống dẫn khí Nam Côn Sơn 2,Dự án đường ống dẫn khí Nam Côn Sơn 2,293.145.725.116,4.822.290.820.328,293145725116.0,4822290820328.0
Kho cảng nhập khẩu LNG Sơn Mỹ,Trong đó: > Kho cảng nhập khẩu LNG Sơn Mỹ,Kho cảng nhập khẩu LNG Sơn Mỹ,135.596.161.325,135.596.161.325,135596161325.0,135596161325.0
Dự án Cấp bù Khí ẩm Nam Côn Sơn cho Nhà máy xử lý Khí Dinh Cổ,Trong đó: > Dự án Cấp bù Khí ẩm Nam Côn Sơn cho Nhà máy xử lý Khí Dinh Cổ,Dự án Cấp bù Khí ẩm Nam Côn Sơn cho Nhà máy xử lý Khí Dinh Cổ,116.335.778.906,70.552.654.578,116335778906.0,70552654578.0
Kho chứa LNG quy mô 1 triệu tấn/năm tại Thị Vải,Trong đó: > Kho chứa LNG quy mô 1 triệu tấn/năm tại Thị Vải,Kho chứa LNG quy mô 1 triệu tấn/năm tại Thị Vải,74.432.838.473,74.432.838.473,74432838473.0,74432838473.0
Dự án thu gom và phân phối khí mỏ Hàm Rồng và Thái Bình,Trong đó: > Dự án thu gom và phân phối khí mỏ Hàm Rồng và Thái Bình,Dự án thu gom và phân phối khí mỏ Hàm Rồng và Thái Bình,63.399.286.689,-,63399286689.0,
Dự án Đường ống thu gom khí mỏ Cá Rồng Đỏ,Trong đó: > Dự án Đường ống thu gom khí mỏ Cá Rồng Đỏ,Dự án Đường ống thu gom khí mỏ Cá Rồng Đỏ,47.689.584.144,-,47689584144.0,
Các công trình khác,Trong đó: > Các công trình khác,Các công trình khác,65.407.949.874,96.779.949.150,65407949874.0,96779949150.0
,,,4.710.221.409.715,6.606.946.880.836,4710221409715.0,6606946880836.0
