row_label_raw,row_label_full,col_0,Tại ngày 31/12/2024VND,Tại ngày 31/12/2024VND_1,Tại ngày 01/01/2024VND,Tại ngày 01/01/2024VND_1,numeric__Tại ngày 31/12/2024VND,numeric__Tại ngày 31/12/2024VND_1,numeric__Tại ngày 01/01/2024VND,numeric__Tại ngày 01/01/2024VND_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,5.575.358.634,-,10.531.465.435,-,5575358634.0,,10531465435.0,
Mở đá Xuân Hòa,Mở đá Xuân Hòa,Mở đá Xuân Hòa,1.741.749.727,-,6.697.856.528,-,1741749727.0,,6697856528.0,
Chuyển đổi công năng khu công nghiệp Biên Hòa 1,Chuyển đổi công năng khu công nghiệp Biên Hòa 1,Chuyển đổi công năng khu công nghiệp Biên Hòa 1,3.833.608.907,-,3.833.608.907,-,3833608907.0,,3833608907.0,
Hàng hóa,Hàng hóa,Hàng hóa,633.585.499,-,523.883.999,-,633585499.0,,523883999.0,
Cộng,Cộng,Cộng,6.208.944.133,-,11.055.349.434,-,6208944133.0,,11055349434.0,
