row_label_raw,row_label_full,col_0,Tại ngày 31/12/2024VND > Giá trị,Tại ngày 31/12/2024VND > Số có khả năng trả nợ,Tại ngày 01/01/2024VND > Giá trị,Tại ngày 01/01/2024VND > Số có khả năng trả nợ,numeric__Tại ngày 31/12/2024VND > Giá trị,numeric__Tại ngày 31/12/2024VND > Số có khả năng trả nợ,numeric__Tại ngày 01/01/2024VND > Giá trị,numeric__Tại ngày 01/01/2024VND > Số có khả năng trả nợ
Phải trả cho các bên liên quan - Xem thêm Mục 7,Phải trả cho các bên liên quan - Xem thêm Mục 7,Phải trả cho các bên liên quan - Xem thêm Mục 7,2.080.688.495,2.080.688.495,1.915.481.427,1.915.481.427,2080688495.0,2080688495.0,1915481427.0,1915481427.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,
Công ty CP Đầu tư Xây dựng Công nghiệp Hòa Hưng,Phải trả cho người bán: > Công ty CP Đầu tư Xây dựng Công nghiệp Hòa Hưng,Công ty CP Đầu tư Xây dựng Công nghiệp Hòa Hưng,546.151.000,546.151.000,123.065.450,123.065.450,546151000.0,546151000.0,123065450.0,123065450.0
Công ty TNHH MTV Công nghiệp Hóa chất Mỏ Nam bộ - MICCO,Phải trả cho người bán: > Công ty TNHH MTV Công nghiệp Hóa chất Mỏ Nam bộ - MICCO,Công ty TNHH MTV Công nghiệp Hóa chất Mỏ Nam bộ - MICCO,431.255.389,431.255.389,510.100.126,510.100.126,431255389.0,431255389.0,510100126.0,510100126.0
Phải trả cho các đối tượng khác (*),Phải trả cho người bán: > Phải trả cho các đối tượng khác (*),Phải trả cho các đối tượng khác (*),1.002.961.726,1.002.961.726,4.206.245.451,4.206.245.451,1002961726.0,1002961726.0,4206245451.0,4206245451.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,4.061.056.610,4.061.056.610,6.754.892.454,6.754.892.454,4061056610.0,4061056610.0,6754892454.0,6754892454.0
