row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,30.527.605.085,27.065.496.736,30527605085.0,27065496736.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,917.107.371,597.831.097,917107371.0,597831097.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.138.647.598,1.276.971.218,1138647598.0,1276971218.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",70.857.404,63.918.526,70857404.0,63918526.0
Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,7.157.158.227,6.400.724.273,7157158227.0,6400724273.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.583.916.759,2.322.107.022,2583916759.0,2322107022.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,17.521.247.179,18.050.198.209,17521247179.0,18050198209.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,4.299.270.000,4.299.270.000,4299270000.0,4299270000.0
Chi phí khác,Chi phí khác,Chi phí khác,13.221.977.179,13.750.928.209,13221977179.0,13750928209.0
Cộng,Cộng,Cộng,59.916.539.623,55.777.247.081,59916539623.0,55777247081.0
