row_label_raw,row_label_full,Tên,Chức vụ,Năm 2024 VND,Năm 2023 VND,numeric__Chức vụ,numeric__Năm 2024 VND,numeric__Năm 2023 VND
Bà Đăng Lê Bích Phượng,Bà Đăng Lê Bích Phượng,Bà Đăng Lê Bích Phượng,Trường ban,764.161.088,678.475.841,,764161088.0,678475841.0
Ông Trần Ngọc Tông,Ông Trần Ngọc Tông,Ông Trần Ngọc Tông,Thành viên,157.193.301,121.522.605,,157193301.0,121522605.0
Bà Phạm Thị Cẩm Hà,Bà Phạm Thị Cẩm Hà,Bà Phạm Thị Cẩm Hà,Thành viên,157.193.301,121.522.605,,157193301.0,121522605.0
Cộng,Cộng,Cộng,,1.078.547.690,921.521.051,,1078547690.0,921521051.0
