row_label_raw,row_label_full,col_0,Tại ngày 31/12/2024VND > Giá gốc,Tại ngày 31/12/2024VND > Giá trị hợp lý,Tại ngày 31/12/2024VND > Dự phòng,Tại ngày 01/01/2024VND > Giá gốc,Tại ngày 01/01/2024VND > Giá trị hợp lý,Tại ngày 01/01/2024VND > Dự phòng,numeric__Tại ngày 31/12/2024VND > Giá gốc,numeric__Tại ngày 31/12/2024VND > Giá trị hợp lý,numeric__Tại ngày 31/12/2024VND > Dự phòng,numeric__Tại ngày 01/01/2024VND > Giá gốc,numeric__Tại ngày 01/01/2024VND > Giá trị hợp lý,numeric__Tại ngày 01/01/2024VND > Dự phòng
Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,,,,,,
Công ty Cổ phầnCấp nước Đồng Nai,Đầu tư vào công ty con: > Công ty Cổ phầnCấp nước Đồng Nai,Công ty Cổ phầnCấp nước Đồng Nai,849.100.146.787,2.509.626.906.360,-,849.100.146.787,2.089.602.453.960,-,849100146787.0,2509626906360.0,,849100146787.0,2089602453960.0,
Công ty Cổ phầnCàng Đồng Nai,Đầu tư vào công ty con: > Công ty Cổ phầnCàng Đồng Nai,Công ty Cổ phầnCàng Đồng Nai,242.452.980.000,1.983.706.200.000,-,242.452.980.000,1.775.889.360.000,-,242452980000.0,1983706200000.0,,242452980000.0,1775889360000.0,
Công ty Cổ phầnSonadezi Long Thành,Đầu tư vào công ty con: > Công ty Cổ phầnSonadezi Long Thành,Công ty Cổ phầnSonadezi Long Thành,201.688.600.000,649.601.100.000,-,201.688.600.000,558.994.800.000,-,201688600000.0,649601100000.0,,201688600000.0,558994800000.0,
Công ty Cổ phầnPhát triển Đô thị Côngnghiệp Số 2,Đầu tư vào công ty con: > Công ty Cổ phầnPhát triển Đô thị Côngnghiệp Số 2,Công ty Cổ phầnPhát triển Đô thị Côngnghiệp Số 2,200.655.000.000,555.832.872.000,-,200.655.000.000,441.860.832.000,-,200655000000.0,555832872000.0,,200655000000.0,441860832000.0,
Công ty Cổ phầnMôi trường Sonadezi,Đầu tư vào công ty con: > Công ty Cổ phầnMôi trường Sonadezi,Công ty Cổ phầnMôi trường Sonadezi,197.027.735.730,229.785.638.160,-,197.027.735.730,227.921.992.098,-,197027735730.0,229785638160.0,,197027735730.0,227921992098.0,
Công ty Cổ phầnĐầu tư Xây dựng vàVật liệu Đồng Nai (a),Đầu tư vào công ty con: > Công ty Cổ phầnĐầu tư Xây dựng vàVật liệu Đồng Nai (a),Công ty Cổ phầnĐầu tư Xây dựng vàVật liệu Đồng Nai (a),-,-,-,53.838.407.700,66.366.057.780,-,,,,53838407700.0,66366057780.0,
Cộng,Đầu tư vào công ty con: > Cộng,Cộng,1.690.924.462.517,,-,1.744.762.870.217,,-,1690924462517.0,,,1744762870217.0,,
