row_label_raw,row_label_full,col_0,Tại ngày 31/12/2024VND > Giá trị,Tại ngày 31/12/2024VND > Dự phòng,Tại ngày 01/01/2024VND > Giá trị,Tại ngày 01/01/2024VND > Dự phòng,numeric__Tại ngày 31/12/2024VND > Giá trị,numeric__Tại ngày 31/12/2024VND > Dự phòng,numeric__Tại ngày 01/01/2024VND > Giá trị,numeric__Tại ngày 01/01/2024VND > Dự phòng
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,,,
Dự thu lãi tiền gửi,Ngắn hạn: > Dự thu lãi tiền gửi,Dự thu lãi tiền gửi,3.356.579.000,-,19.880.724.000,-,3356579000.0,,19880724000.0,
Phải thu Công ty Cổ phần Đầu tư Phát triển Cường Thuận IDCO - Mở đá Xuân Hòa,Ngắn hạn: > Phải thu Công ty Cổ phần Đầu tư Phát triển Cường Thuận IDCO - Mở đá Xuân Hòa,Phải thu Công ty Cổ phần Đầu tư Phát triển Cường Thuận IDCO - Mở đá Xuân Hòa,3.165.231.387,-,4.388.868.904,-,3165231387.0,,4388868904.0,
Phải thu cổ tức,Ngắn hạn: > Phải thu cổ tức,Phải thu cổ tức,474.300.000,-,10.674.300.000,-,474300000.0,,10674300000.0,
Đầu tư hợp tác kinh doanh,Ngắn hạn: > Đầu tư hợp tác kinh doanh,Đầu tư hợp tác kinh doanh,-,-,5.713.699.087,-,,,5713699087.0,
Phải thu khác,Ngắn hạn: > Phải thu khác,Phải thu khác,251.994.354,-,1.768.673.887,-,251994354.0,,1768673887.0,
Cộng,Ngắn hạn: > Cộng,Cộng,7.248.104.741,-,42.426.265.878,-,7248104741.0,,42426265878.0,
Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,,,,
"Ký quỹ, ký cược - Xem thêm Mục 7","Dài hạn: > Ký quỹ, ký cược - Xem thêm Mục 7","Ký quỹ, ký cược - Xem thêm Mục 7",1.074.817.500,-,1.074.817.500,-,1074817500.0,,1074817500.0,
