row_label_raw,row_label_full,Stt,Nội dung,Năm 2024,Năm 2023,Số tiền tăng (+)/giảm(-),Tỷ lệ (%),numeric__Nội dung,numeric__Năm 2024,numeric__Năm 2023,numeric__Số tiền tăng (+)/giảm(-),numeric__Tỷ lệ (%)
1,1,1,Doanh thu bán hàng và cung cấp dịch vụ,265.986.579.231,161.238.230.440,+ 104.748.348.791,"Tăng 64,96%",,265986579231.0,161238230440.0,,
2,2,2,Giá vốn hàng bán,183.152.718.811,59.431.804.999,+123.720.913.812,"Tăng 208,17%",,183152718811.0,59431804999.0,123720913812.0,
3,3,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,82.833.860.420,101.806.425.441,- 18.972.565.021,"Giảm 18,64%",,82833860420.0,101806425441.0,-18972565021.0,
4,4,4,Doanh thu hoạt động tài chính,505.120.711.943,463.782.068.871,+ 41.338.643.072,"Tăng 8,91%",,505120711943.0,463782068871.0,,
5,5,5,Chi phí tài chính,2.803.835.943,41.161.815.629,- 38.357.979.686,"Giảm 93,19%",,2803835943.0,41161815629.0,-38357979686.0,
6,6,6,Chi phí bán hàng,1.765.383.567,3.021.716.928,- 1.256.333.361,"Giảm 41,58%",,1765383567.0,3021716928.0,-1256333361.0,
7,7,7,Chi phí quản lý doanh nghiệp,59.916.539.623,55.777.247.081,+ 4.139.292.542,"Tăng 7,42%",,59916539623.0,55777247081.0,,
8,8,8,Tổng lợi nhuận kế toán trước thuế,525.360.204.257,470.659.566.355,+ 54.700.637.902,"Tăng 11,62%",,525360204257.0,470659566355.0,,
9,9,9,Lợi nhuận sau thuế thu nhập doanh nghiệp,515.323.295.337,450.820.858.742,+ 64.502.436.595,"Tăng 14,31%",,515323295337.0,450820858742.0,,
