row_label_raw,row_label_full,col_0,31/12/2017,31/12/2017_1,31/12/2017_2,31/12/2017_3,01/01/2017,01/01/2017_1,numeric__31/12/2017,numeric__31/12/2017_1,numeric__31/12/2017_2,numeric__31/12/2017_3,numeric__01/01/2017,numeric__01/01/2017_1
,,,Giá gốc VND,Lợi nhuận thuần VND,Tổng VND,Giá gốc VND,Lợi nhuận thuần VND,Tổng VND,,,,,,
Công ty CP ĐT BOT Hà Nội - Bắc Giang,Công ty CP ĐT BOT Hà Nội - Bắc Giang,Công ty CP ĐT BOT Hà Nội - Bắc Giang,163.786.400.000,15.272.585.562,179.058.985.562,163.786.400.000,(6.343.494.723),157.442.905.277,163786400000.0,15272585562.0,179058985562.0,163786400000.0,-6343494723.0,157442905277.0
Công ty CP In và Văn hóa phẩm,Công ty CP In và Văn hóa phẩm,Công ty CP In và Văn hóa phẩm,33.777.503.175,(13.420.330.307),20.357.172.868,33.777.503.175,(12.463.346.616),21.314.156.559,33777503175.0,-13420330307.0,20357172868.0,33777503175.0,-12463346616.0,21314156559.0
Công ty CP Tài nguyên và Môi trường Trường Minh,Công ty CP Tài nguyên và Môi trường Trường Minh,Công ty CP Tài nguyên và Môi trường Trường Minh,10.500.000.000,10.183.048,10.510.183.048,9.100.000.000,(1.176.925),9.098.823.075,10500000000.0,10183048.0,10510183048.0,9100000000.0,-1176925.0,9098823075.0
Công ty CP Đầu tư Văn Phú - IPS,Công ty CP Đầu tư Văn Phú - IPS,Công ty CP Đầu tư Văn Phú - IPS,-,-,-,1.600.000.000,(408.013.934),1.191.986.066,,,,1600000000.0,-408013934.0,1191986066.0
Công ty CP Đầu tư và Phát triển Thương mại Văn Phú,Công ty CP Đầu tư và Phát triển Thương mại Văn Phú,Công ty CP Đầu tư và Phát triển Thương mại Văn Phú,278.006.400.000,123.294.709,278.129.694.709,-,-,-,278006400000.0,123294709.0,278129694709.0,,,
Cộng,Cộng,Cộng,486.070.303.175,1.985.733.012,488.056.036.187,208.263.903.175,(19.216.032.198),189.047.870.977,486070303175.0,1985733012.0,488056036187.0,208263903175.0,-19216032198.0,189047870977.0
