row_label_raw,row_label_full,col_0,31/12/2017 > Giá trị VND,31/12/2017 > Dự phòng VND,01/01/2017 > Giá trị VND,01/01/2017 > Dự phòng VND,numeric__31/12/2017 > Giá trị VND,numeric__31/12/2017 > Dự phòng VND,numeric__01/01/2017 > Giá trị VND,numeric__01/01/2017 > Dự phòng VND
Bộ Y tế (i),Bộ Y tế (i),Bộ Y tế (i),552.759.716.403,-,548.983.537.821,-,552759716403.0,,548983537821.0,
Nguyễn Trung Thành (ii),Nguyễn Trung Thành (ii),Nguyễn Trung Thành (ii),104.474.644.500,-,-,-,104474644500.0,,,
Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,144.209.918.075,(252.468.507),344.324.435.076,(252.468.507),144209918075.0,-252468507.0,344324435076.0,-252468507.0
Cộng,Cộng,Cộng,801.444.278.978,(252.468.507),893.307.972.897,(252.468.507),801444278978.0,-252468507.0,893307972897.0,-252468507.0
