row_label_raw,row_label_full,col_0,31/12/2017 > Giá trịVND,31/12/2017 > Số có khảnăng trả nợVND,01/01/2017 > Giá trịVND,01/01/2017 > Số có khảnăng trả nợVND,numeric__31/12/2017 > Giá trịVND,numeric__31/12/2017 > Số có khảnăng trả nợVND,numeric__01/01/2017 > Giá trịVND,numeric__01/01/2017 > Số có khảnăng trả nợVND
Công ty CP Đầu tư VănPhú số 1,Công ty CP Đầu tư VănPhú số 1,Công ty CP Đầu tư VănPhú số 1,-,-,21.330.517.163,21.330.517.163,,,21330517163.0,21330517163.0
Phải trả cho các đốitượng khác,Phải trả cho các đốitượng khác,Phải trả cho các đốitượng khác,132.271.728.977,132.271.728.977,210.825.747.218,210.825.747.218,132271728977.0,132271728977.0,210825747218.0,210825747218.0
Cộng,Cộng,Cộng,132.271.728.977,132.271.728.977,232.156.264.381,232.156.264.381,132271728977.0,132271728977.0,232156264381.0,232156264381.0
