row_label_raw,row_label_full,col_0,31/12/2017 > Giá trịVND,31/12/2017 > Số có khảnăng trả nợVND,01/01/2017 > Giá trịVND,01/01/2017 > Số có khảnăng trả nợVND,numeric__31/12/2017 > Giá trịVND,numeric__31/12/2017 > Số có khảnăng trả nợVND,numeric__01/01/2017 > Giá trịVND,numeric__01/01/2017 > Số có khảnăng trả nợVND
Công ty CP Đầu tư và Phát triển Thương mại Văn Phú,Công ty CP Đầu tư và Phát triển Thương mại Văn Phú,Công ty CP Đầu tư và Phát triển Thương mại Văn Phú,-,-,194.193.289,194.193.289,,,194193289.0,194193289.0
Công ty CP Tư vấn ĐT và PT kiến trúc I.D.E.A,Công ty CP Tư vấn ĐT và PT kiến trúc I.D.E.A,Công ty CP Tư vấn ĐT và PT kiến trúc I.D.E.A,-,-,525.508.550,525.508.550,,,525508550.0,525508550.0
Công ty CP Văn Phú Holdings,Công ty CP Văn Phú Holdings,Công ty CP Văn Phú Holdings,629.335.000,629.335.000,-,-,629335000.0,629335000.0,,
Cộng,Cộng,Cộng,629.335.000,629.335.000,719.701.839,719.701.839,629335000.0,629335000.0,719701839.0,719701839.0
