row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,-,2.000.000.000,,2000000000.0
- Công ty Cổ phần Than - Điện Nông Sơn - TKV,- Công ty Cổ phần Than - Điện Nông Sơn - TKV,- Công ty Cổ phần Than - Điện Nông Sơn - TKV,-,2.000.000.000,,2000000000.0
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,120.891.672.309,102.221.735.011,120891672309.0,102221735011.0
- Công ty Cổ phần Than - Điện Nông Sơn - TKV,- Công ty Cổ phần Than - Điện Nông Sơn - TKV,- Công ty Cổ phần Than - Điện Nông Sơn - TKV,120.688.970.754,101.968.442.425,120688970754.0,101968442425.0
- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,-,-,,
- Tổng Công ty Công nghiệp mỏ Việt Bắc TKV - CTCP,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > - Tổng Công ty Công nghiệp mỏ Việt Bắc TKV - CTCP,- Tổng Công ty Công nghiệp mỏ Việt Bắc TKV - CTCP,202.537.444,246.031.206,202537444.0,246031206.0
- Công ty TNHH MTV Môi trường - TKV,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > - Công ty TNHH MTV Môi trường - TKV,- Công ty TNHH MTV Môi trường - TKV,164.111,7.261.380,164111.0,7261380.0
Các khoản phải thu khác,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > Các khoản phải thu khác,Các khoản phải thu khác,23.634.048.312,24.397.504.889,23634048312.0,24397504889.0
- Công ty Cổ phần Than - Điện Nông Sơn - TKV,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > - Công ty Cổ phần Than - Điện Nông Sơn - TKV,- Công ty Cổ phần Than - Điện Nông Sơn - TKV,20.062.135.080,20.014.439.609,20062135080.0,20014439609.0
- Tập đoàn Công nghiệp Than - Khoáng Sản Việt Nam,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > - Tập đoàn Công nghiệp Than - Khoáng Sản Việt Nam,- Tập đoàn Công nghiệp Than - Khoáng Sản Việt Nam,3.571.913.232,3.287.298.960,3571913232.0,3287298960.0
- Ban QLQD Nhà điều hành Vinacomin,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > - Ban QLQD Nhà điều hành Vinacomin,- Ban QLQD Nhà điều hành Vinacomin,-,1.095.766.320,,1095766320.0
Người mua trả tiền trước,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > Người mua trả tiền trước,Người mua trả tiền trước,-,1.000.000.000,,1000000000.0
- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > - Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,-,1.000.000.000,,1000000000.0
Trả trước cho người bán,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > Trả trước cho người bán,Trả trước cho người bán,470.640.000,764.840.000,470640000.0,764840000.0
- Công ty Cổ phần Xuất nhập khẩu Than - Vinacomin,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > - Công ty Cổ phần Xuất nhập khẩu Than - Vinacomin,- Công ty Cổ phần Xuất nhập khẩu Than - Vinacomin,-,396.800.000,,396800000.0
- Công ty Cổ phần Du lịch và Thương mại - Vinacomin,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > - Công ty Cổ phần Du lịch và Thương mại - Vinacomin,- Công ty Cổ phần Du lịch và Thương mại - Vinacomin,170.640.000,-,170640000.0,
- Công ty Tư vấn quản lý dự án - Vinacomin,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > - Công ty Tư vấn quản lý dự án - Vinacomin,- Công ty Tư vấn quản lý dự án - Vinacomin,300.000.000,300.000.000,300000000.0,300000000.0
- Công ty Cổ phần Tư vấn đầu tư Mỏ và Công nghiệp - Vinacomin,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam > - Công ty Cổ phần Tư vấn đầu tư Mỏ và Công nghiệp - Vinacomin,- Công ty Cổ phần Tư vấn đầu tư Mỏ và Công nghiệp - Vinacomin,-,68.040.000,,68040000.0
