row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,24.731.260.331,29.058.397.268,24731260331.0,29058397268.0
- Kinh phí công đoàn,- Kinh phí công đoàn,- Kinh phí công đoàn,511.611.857,552.512.462,511611857.0,552512462.0
"- Nhận ký quỹ, ký cược","- Nhận ký quỹ, ký cược","- Nhận ký quỹ, ký cược",7.423.534.512,5.261.343.492,7423534512.0,5261343492.0
"- Cổ tức, lợi nhuận phải trả","- Cổ tức, lợi nhuận phải trả","- Cổ tức, lợi nhuận phải trả",2.382.610.400,1.707.226.275,2382610400.0,1707226275.0
- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,- Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,2.881.718.709,5.085.570.924,2881718709.0,5085570924.0
- Nhà thầu SFECO,- Nhà thầu SFECO,- Nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
- Các khoản phải trả ngắn hạn khác,- Các khoản phải trả ngắn hạn khác,- Các khoản phải trả ngắn hạn khác,7.209.350.777,12.129.310.039,7209350777.0,12129310039.0
Dài hạn,Dài hạn,Dài hạn,-,227.059.200,,227059200.0
"- Nhận ký quỹ, ký cược","- Nhận ký quỹ, ký cược","- Nhận ký quỹ, ký cược",-,227.059.200,,227059200.0
Cộng,Cộng,Cộng,24.731.260.331,29.285.456.468,24731260331.0,29285456468.0
