row_label_raw,row_label_full,col_0,31/12/2021 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,31/12/2021 > Dự phòng VND,31/12/2021 > Giá trị ghi sổ VND,1/1/2021 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,1/1/2021 > Dự phòng VND,1/1/2021 > Giá trị ghi sổ VND,numeric__31/12/2021 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,numeric__31/12/2021 > Dự phòng VND,numeric__31/12/2021 > Giá trị ghi sổ VND,numeric__1/1/2021 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,numeric__1/1/2021 > Dự phòng VND,numeric__1/1/2021 > Giá trị ghi sổ VND
Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),2.010.071.605.619,(75.707.513.102),1.934.364.092.517,2.049.028.504.129,(102.210.427.352),1.946.818.076.777,2010071605619.0,-75707513102.0,1934364092517.0,2049028504129.0,-102210427352.0,1946818076777.0
Đầu tư góp vốn vào các đơn vị khác (ii),Đầu tư góp vốn vào các đơn vị khác (ii),Đầu tư góp vốn vào các đơn vị khác (ii),434.314.271.916,(333.984.369.922),100.329.901.994,665.885.700.116,(342.286.659.322),323.599.040.794,434314271916.0,-333984369922.0,100329901994.0,665885700116.0,-342286659322.0,323599040794.0
,,,2.444.385.877.535,(409.691.883.024),2.034.693.994.511,2.714.914.204.245,(444.497.086.674),2.270.417.117.571,2444385877535.0,-409691883024.0,2034693994511.0,2714914204245.0,-444497086674.0,2270417117571.0
