row_label_raw,row_label_full,col_0,1/1/2021Giá trị ghi sô/Số có khả năng trả nợVND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,31/12/2021Giá trị ghi sô/Số có khả năng trả nợVND,numeric__1/1/2021Giá trị ghi sô/Số có khả năng trả nợVND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__31/12/2021Giá trị ghi sô/Số có khả năng trả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,439.214.639.859,2.984.178.514.935,(3.110.316.316.020),313.076.838.774,439214639859.0,2984178514935.0,-3110316316020.0,313076838774.0
Vay dài hạn đến hạn trả (Thuyết minh 23(b)),Vay dài hạn đến hạn trả (Thuyết minh 23(b)),Vay dài hạn đến hạn trả (Thuyết minh 23(b)),9.577.320.000,7.597.790.000,(9.577.320.000),7.597.790.000,9577320000.0,7597790000.0,-9577320000.0,7597790000.0
Nợ thuê tài chính dài hạn đến hạn trả (Thuyết minh (23(b))),Nợ thuê tài chính dài hạn đến hạn trả (Thuyết minh (23(b))),Nợ thuê tài chính dài hạn đến hạn trả (Thuyết minh (23(b))),-,1.071.743.198,-,1.071.743.198,,1071743198.0,,1071743198.0
,,,448.791.959.859,2.992.848.048.133,(3.119.893.636.020),321.746.371.972,448791959859.0,2992848048133.0,-3119893636020.0,321746371972.0
