row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Accounting profit before tax,Accounting profit before tax,Accounting profit before tax,"4,856,894,249,743","6,111,818,325,965",,
Tax at the Company's tax rate,Tax at the Company's tax rate,Tax at the Company's tax rate,"971,378,849,949","1,222,363,665,193",,
Effect of different tax rates in subsidiaries,Effect of different tax rates in subsidiaries,Effect of different tax rates in subsidiaries,"(17,181,519,843)","(13,238,380,543)",,
Tax incentives,Tax incentives,Tax incentives,"(18,021,034,836)","(15,746,768,043)",,
Tax exempt income,Tax exempt income,Tax exempt income,"(34,864,739,694)","(54,099,665,298)",,
Non-deductible expenses,Non-deductible expenses,Non-deductible expenses,"23,429,988,289","13,224,601,912",,
Changes in unrecognised deferred tax assets,Changes in unrecognised deferred tax assets,Changes in unrecognised deferred tax assets,"139,884,457","20,984,159,491",,
Tax losses utilised,Changes in unrecognised deferred tax assets > Tax losses utilised,Tax losses utilised,"(994,142)","(296,462,626)",-994.142,
Under provision in prior years,Under provision in prior years,Under provision in prior years,"952,484,704","1,725,075,881",,
Others,Others,Others,"1,755,783,621","56,129,744",,
,,,"927,588,702,505","1,174,972,355,711",,
