row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2021VND,2020VND,,
Công ty Cổ phần Bia Sài Gòn - Miền Trung,Công ty Cổ phần Bia Sài Gòn - Miền Trung,Công ty Cổ phần Bia Sài Gòn - Miền Trung,Công ty Cổ phần Bia Sài Gòn - Miền Trung,Công ty Cổ phần Bia Sài Gòn - Miền Trung,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Miền Trung > Bán nguyên vật liệu,Bán nguyên vật liệu,379.890.505.349,377.561.114.090,379890505349.0,377561114090.0
Cung cấp dịch vụ,Công ty Cổ phần Bia Sài Gòn - Miền Trung > Cung cấp dịch vụ,Cung cấp dịch vụ,563.788.528,4.193.958.670,563788528.0,4193958670.0
Bán dụng cụ và vật tư,Công ty Cổ phần Bia Sài Gòn - Miền Trung > Bán dụng cụ và vật tư,Bán dụng cụ và vật tư,88.482.000,-,88482000.0,
Bán hàng hóa khác,Công ty Cổ phần Bia Sài Gòn - Miền Trung > Bán hàng hóa khác,Bán hàng hóa khác,318.100.000,-,318100000.0,
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Miền Trung > Mua hàng hóa,Mua hàng hóa,1.278.755.571.382,1.334.315.992.270,1278755571382.0,1334315992270.0
Mua nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Miền Trung > Mua nguyên vật liệu,Mua nguyên vật liệu,1.965.336.008,-,1965336008.0,
Chi phí thuê kho,Công ty Cổ phần Bia Sài Gòn - Miền Trung > Chi phí thuê kho,Chi phí thuê kho,873.059.168,905.274.906,873059168.0,905274906.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Miền Trung > Giao dịch khác,Giao dịch khác,483.091.565,1.270.671.636,483091565.0,1270671636.0
Cổ tức đã nhận,Công ty Cổ phần Bia Sài Gòn - Miền Trung > Cổ tức đã nhận,Cổ tức đã nhận,24.375.807.500,33.660.770.500,24375807500.0,33660770500.0
Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Bán nguyên vật liệu,Bán nguyên vật liệu,261.415.069.467,267.513.653.769,261415069467.0,267513653769.0
Cung cấp dịch vụ,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Cung cấp dịch vụ,Cung cấp dịch vụ,5.093.716.092,4.210.699.000,5093716092.0,4210699000.0
Bán thành phẩm,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Bán thành phẩm,Bán thành phẩm,3.027.400,38.442.800,3027400.0,38442800.0
