row_label_raw,row_label_full,col_0,Đơn vị,31/12/2021,1/1/2021,numeric__Đơn vị,numeric__31/12/2021,numeric__1/1/2021
Bia,Bia,Bia,thùng/két,2.591.718,3.668.219,,2591718.0,3668219.0
Nước giải khát,Nước giải khát,Nước giải khát,thùng/két,176.538,72.637,,176538.0,72637.0
Két nhựa,Két nhựa,Két nhựa,cái,14.950,142.727,,14950.0,142727.0
