row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,,4.856.894.249.743,6.111.818.325.965,1.0,,4856894249743.0,6111818325965.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,557.477.760.126,593.451.595.931,2.0,,557477760126.0,593451595931.0
Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc,Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc,03,,(63.136.957.901),(41.308.902.896),3.0,,-63136957901.0,-41308902896.0
ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > ngoại tệ,ngoại tệ,04,,(24.130.427.975),10.993.808.785,4.0,,-24130427975.0,10993808785.0
Lãi từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ hoạt động đầu tư,Lãi từ hoạt động đầu tư,05,,(1.072.403.100.336),(933.512.405.110),5.0,,-1072403100336.0,-933512405110.0
Phần lãi trong công ty liên kết và cơ sở kinh doanh đồng kiểm soát,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Phần lãi trong công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Phần lãi trong công ty liên kết và cơ sở kinh doanh đồng kiểm soát,05,,(172.939.963.562),(267.405.919.991),5.0,,-172939963562.0,-267405919991.0
Chi phí lãi vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay,Chi phí lãi vay,06,,48.739.800.374,63.681.326.473,6.0,,48739800374.0,63681326473.0
Hoàn nhập quỹ phát triển khoa học và công nghệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Hoàn nhập quỹ phát triển khoa học và công nghệ,Hoàn nhập quỹ phát triển khoa học và công nghệ,07,,(73.817.939.085),-,7.0,,-73817939085.0,
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,4.056.683.421.384,5.537.717.829.157,8.0,,4056683421384.0,5537717829157.0
Biến động các khoản phải thu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,(52.721.845.531),70.185.855.564,9.0,,-52721845531.0,70185855564.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,(223.957.039.716),573.632.990.375,10.0,,-223957039716.0,573632990375.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,,658.279.721.558,(660.694.079.661),11.0,,658279721558.0,-660694079661.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,145.399.315.693,(44.422.006.927),12.0,,145399315693.0,-44422006927.0
,,,,,4.583.683.573.388,5.476.420.588.508,,,4583683573388.0,5476420588508.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,,(35.346.961.903),(72.029.586.806),14.0,,-35346961903.0,-72029586806.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,,(919.005.428.188),(1.038.633.850.562),15.0,,-919005428188.0,-1038633850562.0
