row_label_raw,row_label_full,Short-term borrowings and finance lease liabilities,Short-term borrowings and finance lease liabilities_1,Short-term borrowings and finance lease liabilities_2,Short-term borrowings and finance lease liabilities_3,Short-term borrowings and finance lease liabilities_4,numeric__Short-term borrowings and finance lease liabilities_1,numeric__Short-term borrowings and finance lease liabilities_2,numeric__Short-term borrowings and finance lease liabilities_3,numeric__Short-term borrowings and finance lease liabilities_4
,,,1/1/2021Carrying amount/Amount within repayment capacity VND,Movements during the year,Movements during the year,31/12/2021Carrying amount/Amount within repayment capacity VND,,,,
,,,1/1/2021Carrying amount/Amount within repayment capacity VND,Increase VND,Decrease VND,31/12/2021Carrying amount/Amount within repayment capacity VND,,,,
Short-term borrowings,Short-term borrowings,Short-term borrowings,"439,214,639,859","2,984,178,514,935","(3,110,316,316,020)","313,076,838,774",,,,
Current portion of long-term borrowings (Note 23(b)),Current portion of long-term borrowings (Note 23(b)),Current portion of long-term borrowings (Note 23(b)),"9,577,320,000","7,597,790,000","(9,577,320,000)","7,597,790,000",,,,
Current portion of long-term finance lease liabilities (Note 23(b)),Current portion of long-term finance lease liabilities (Note 23(b)),Current portion of long-term finance lease liabilities (Note 23(b)),-,"1,071,743,198",-,"1,071,743,198",,,,
,,,"448,791,959,859","2,992,848,048,133","(3,119,893,636,020)","321,746,371,972",,,,
Terms and conditions of outstanding short-term borrowings were as follows:,Terms and conditions of outstanding short-term borrowings were as follows:,Terms and conditions of outstanding short-term borrowings were as follows:,Terms and conditions of outstanding short-term borrowings were as follows:,Terms and conditions of outstanding short-term borrowings were as follows:,Terms and conditions of outstanding short-term borrowings were as follows:,Terms and conditions of outstanding short-term borrowings were as follows:,,,,
,,,,Currency,31/12/2021VND,1/1/2021VND,,,,
Vietnam Joint Stock Commercial Bank for Industry and Trade – Quang Ngai Branch,Vietnam Joint Stock Commercial Bank for Industry and Trade – Quang Ngai Branch,Vietnam Joint Stock Commercial Bank for Industry and Trade – Quang Ngai Branch,,VND,"194,291,999,211","50,500,000,000",,,,
Vietnam Export Import Commercial Joint Stock Bank – Quang Ngai Branch,Vietnam Export Import Commercial Joint Stock Bank – Quang Ngai Branch,Vietnam Export Import Commercial Joint Stock Bank – Quang Ngai Branch,,VND,"99,522,236,155","69,985,955,236",,,,
Vietnam Joint Stock Commercial Bank for Industry and Trade – Quang Minh Branch,Vietnam Joint Stock Commercial Bank for Industry and Trade – Quang Minh Branch,Vietnam Joint Stock Commercial Bank for Industry and Trade – Quang Minh Branch,,VND,"11,000,000,000","50,000,000,000",,,,
Shinhan Bank Vietnam Ltd - Ha Noi Branch,Shinhan Bank Vietnam Ltd - Ha Noi Branch,Shinhan Bank Vietnam Ltd - Ha Noi Branch,,VND,"8,262,603,408",-,,,,
Vietnam Joint Stock Commercial Bank for Industry and Trade – Quang Ngai Branch,Vietnam Joint Stock Commercial Bank for Industry and Trade – Quang Ngai Branch,Vietnam Joint Stock Commercial Bank for Industry and Trade – Quang Ngai Branch,,USD,-,"60,193,452,000",,,,
Joint Stock Commercial Bank for Investment and Development of Viet Nam – My Dinh Branch,Joint Stock Commercial Bank for Investment and Development of Viet Nam – My Dinh Branch,Joint Stock Commercial Bank for Investment and Development of Viet Nam – My Dinh Branch,,VND,-,"55,805,010,701",,,,
Vietnam Joint Stock Commercial Bank for Industry and Trade – Branch 4,Vietnam Joint Stock Commercial Bank for Industry and Trade – Branch 4,Vietnam Joint Stock Commercial Bank for Industry and Trade – Branch 4,,VND,-,"50,000,000,000",,,,
Vietnam Joint Stock Commercial Bank for Industry and Trade – Branch 4,Vietnam Joint Stock Commercial Bank for Industry and Trade – Branch 4,Vietnam Joint Stock Commercial Bank for Industry and Trade – Branch 4,,VND,-,"37,230,221,922",,,,
Joint Stock Commercial Bank for Foreign Trade of Vietnam – Quang Ngai Branch,Joint Stock Commercial Bank for Foreign Trade of Vietnam – Quang Ngai Branch,Joint Stock Commercial Bank for Foreign Trade of Vietnam – Quang Ngai Branch,,VND,-,"35,500,000,000",,,,
Vietnam International Commercial Joint Stock Bank – Vinh Branch,Vietnam International Commercial Joint Stock Bank – Vinh Branch,Vietnam International Commercial Joint Stock Bank – Vinh Branch,,VND,-,"30,000,000,000",,,,
,,,,,"313,076,838,774","439,214,639,859",,,,
