row_label_raw,row_label_full,Tiền thuê đất phải trả Nhà nước (Thuyết minh 12(b)),31/12/2021VND > 51.602.316.000,1/1/2021VND > 51.602.316.000,numeric__31/12/2021VND > 51.602.316.000,numeric__1/1/2021VND > 51.602.316.000
Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,3.207.748.986,2.951.200.000,3207748986.0,2951200000.0
,,,54.810.064.986,54.553.516.000,54810064986.0,54553516000.0
