row_label_raw,row_label_full,col_0,31.12.2024Triệu đồng,31.12.2023Triệu đồng,numeric__31.12.2024Triệu đồng,numeric__31.12.2023Triệu đồng
Theo đối tượng khách hàng,Theo đối tượng khách hàng,Theo đối tượng khách hàng,Theo đối tượng khách hàng,Theo đối tượng khách hàng,,
Công ty TNHH,Theo đối tượng khách hàng > Công ty TNHH,Công ty TNHH,22.520.708,-,22520708.0,
Công ty cổ phần,Theo đối tượng khách hàng > Công ty cổ phần,Công ty cổ phần,11.121.177,-,11121177.0,
,,,33.641.885,-,33641885.0,
,,,31.12.2024Triệu đồng,31.12.2023Triệu đồng,,
Theo loại tiền tệ,Theo loại tiền tệ,Theo loại tiền tệ,Theo loại tiền tệ,Theo loại tiền tệ,,
Bằng VND,Theo loại tiền tệ > Bằng VND,Bằng VND,22.982.969,-,22982969.0,
Bằng ngoại tệ,Theo loại tiền tệ > Bằng ngoại tệ,Bằng ngoại tệ,10.658.916,-,10658916.0,
,,,33.641.885,-,33641885.0,
