row_label_raw,row_label_full,col_0,31.12.2024Triệu đồng,31.12.2023Triệu đồng,numeric__31.12.2024Triệu đồng,numeric__31.12.2023Triệu đồng
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,808.743,809.436,808743.0,809436.0
Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,196.023.792,257.703.043,196023792.0,257703043.0
Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,46.647.030,2.643.473,46647030.0,2643473.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,25.173.809,15.724.260,25173809.0,15724260.0
- Bảo lãnh thanh toán,- Bảo lãnh thanh toán,- Bảo lãnh thanh toán,22.151.709,13.097.981,22151709.0,13097981.0
- Bảo lãnh thực hiện hợp đồng,- Bảo lãnh thực hiện hợp đồng,- Bảo lãnh thực hiện hợp đồng,640.765,762.746,640765.0,762746.0
- Bảo lãnh dự thầu,- Bảo lãnh dự thầu,- Bảo lãnh dự thầu,64.973,27.134,64973.0,27134.0
- Bảo lãnh khác,- Bảo lãnh khác,- Bảo lãnh khác,2.316.362,1.836.399,2316362.0,1836399.0
Các cam kết khác,Các cam kết khác,Các cam kết khác,10.891.982,4.689.865,10891982.0,4689865.0
- Cam kết hợp đồng mua bán giấy tờ có giá,- Cam kết hợp đồng mua bán giấy tờ có giá,- Cam kết hợp đồng mua bán giấy tờ có giá,5.800.000,250.000,5800000.0,250000.0
- Cam kết hợp đồng hoán đổi lãi suất,- Cam kết hợp đồng hoán đổi lãi suất,- Cam kết hợp đồng hoán đổi lãi suất,1.994.840,1.943.430,1994840.0,1943430.0
- Cam kết hợp đồng phải sinh giá cả hàng hóa,- Cam kết hợp đồng phải sinh giá cả hàng hóa,- Cam kết hợp đồng phải sinh giá cả hàng hóa,423.518,21.391,423518.0,21391.0
- Cam kết hạn mức thể tin dụng chưa sử dụng,- Cam kết hạn mức thể tin dụng chưa sử dụng,- Cam kết hạn mức thể tin dụng chưa sử dụng,2.673.624,2.475.044,2673624.0,2475044.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(419.089),(628.026),-419089.0,-628026.0
,,,279.126.267,280.942.051,279126267.0,280942051.0
