row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Khách hàng đặt cọc mua nhà và quyền sử dụng đấtcác khu đô thị và dự án nhà ở thu nhập thấp (*),Khách hàng đặt cọc mua nhà và quyền sử dụng đấtcác khu đô thị và dự án nhà ở thu nhập thấp (*),Khách hàng đặt cọc mua nhà và quyền sử dụng đấtcác khu đô thị và dự án nhà ở thu nhập thấp (*),196.232.491.700,205.376.972.150,196232491700.0,205376972150.0
Công ty TNHH Nano Tech,Công ty TNHH Nano Tech,Công ty TNHH Nano Tech,-,6.996.220.000,,6996220000.0
Công ty TNHH Tops,Công ty TNHH Tops,Công ty TNHH Tops,-,6.729.972.480,,6729972480.0
Công ty TNHH Công Nghệ Bao Bì Yuzhan,Công ty TNHH Công Nghệ Bao Bì Yuzhan,Công ty TNHH Công Nghệ Bao Bì Yuzhan,-,3.454.486.728,,3454486728.0
Công ty TNHH Đầu tư Golden Star Việt Nam,Công ty TNHH Đầu tư Golden Star Việt Nam,Công ty TNHH Đầu tư Golden Star Việt Nam,1.193.969.074,1.193.969.074,1193969074.0,1193969074.0
Công ty Cổ phần Đầu Tư Trường Phát,Công ty Cổ phần Đầu Tư Trường Phát,Công ty Cổ phần Đầu Tư Trường Phát,16.157.662.594,798.915.111,16157662594.0,798915111.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,5.814.215.913,1.880.725.030,5814215913.0,1880725030.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,219.398.339.281,226.431.260.573,219398339281.0,226431260573.0
