row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Dự án Khu Đô thị Phúc Ninh,Dự án Khu Đô thị Phúc Ninh,Dự án Khu Đô thị Phúc Ninh,859.600.850.430,-,810.973.261.789,-,859600850430.0,,810973261789.0,
Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,359.201.707.741,-,289.689.535.257,-,359201707741.0,,289689535257.0,
Dự án Khu công nghiệp Quế Võ mở rộng,Dự án Khu công nghiệp Quế Võ mở rộng,Dự án Khu công nghiệp Quế Võ mở rộng,120.435.014.799,-,287.319.068.733,-,120435014799.0,,287319068733.0,
Dự án Khu công nghiệp Quế Võ hiện hữu,Dự án Khu công nghiệp Quế Võ hiện hữu,Dự án Khu công nghiệp Quế Võ hiện hữu,57.860.916.072,-,48.533.883.603,-,57860916072.0,,48533883603.0,
Các dự án khác,Các dự án khác,Các dự án khác,13.147.207.278,-,13.147.207.278,-,13147207278.0,,13147207278.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.410.245.696.320,-,1.449.662.956.660,-,1410245696320.0,,1449662956660.0,
