row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp/cántrừ trong năm,Số đã nộptrong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp/cántrừ trong năm,numeric__Số đã nộptrong năm,numeric__Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,115.166.364.182,162.795.297.818,(150.041.395.759),127.920.266.241,115166364182.0,162795297818.0,-150041395759.0,127920266241.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,749.847.146,69.643.867.250,(1.300.000.000),69.093.714.396,749847146.0,69643867250.0,-1300000000.0,69093714396.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,237.172.052,4.628.357.741,(4.628.125.238),237.404.555,237172052.0,4628357741.0,-4628125238.0,237404555.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,347.318.908,26.591.333.286,(26.595.359.552),343.292.642,347318908.0,26591333286.0,-26595359552.0,343292642.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,116.500.702.288,263.658.856.095,(182.564.880.549),197.594.677.834,116500702288.0,263658856095.0,-182564880549.0,197594677834.0
