row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm > DựGiá trị phòng,Đơn vị tính: VND > Số đầu năm,Đơn vị tính: VND > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm > DựGiá trị phòng,numeric__Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm_1
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Công ty Cổ phần Dịch vụ Kinh Bắc (i),Ngắn hạn > Công ty Cổ phần Dịch vụ Kinh Bắc (i),Công ty Cổ phần Dịch vụ Kinh Bắc (i),638.720.513.305,-,565.437.813.547,-,638720513305.0,,565437813547.0,
Ứng trước cho PVcomBank liên quan đến mua lại khoản đầu tư,Ngắn hạn > Ứng trước cho PVcomBank liên quan đến mua lại khoản đầu tư,Ứng trước cho PVcomBank liên quan đến mua lại khoản đầu tư,216.840.284.000,-,211.840.284.000,-,216840284000.0,,211840284000.0,
Ủy ban Nhân dân tỉnh Bắc Ninh tiền hỗ trợ giá cho thuê lại đất có cơ sở hạ tầng (ii),Ngắn hạn > Ủy ban Nhân dân tỉnh Bắc Ninh tiền hỗ trợ giá cho thuê lại đất có cơ sở hạ tầng (ii),Ủy ban Nhân dân tỉnh Bắc Ninh tiền hỗ trợ giá cho thuê lại đất có cơ sở hạ tầng (ii),19.440.000.000,-,19.440.000.000,-,19440000000.0,,19440000000.0,
Phải thu tiền đặt cọc (iii),Ngắn hạn > Phải thu tiền đặt cọc (iii),Phải thu tiền đặt cọc (iii),12.851.128.404,-,12.851.128.404,-,12851128404.0,,12851128404.0,
Phải thu ngắn hạn khác từ các bên liên quan (Thuyết minh số 28),Ngắn hạn > Phải thu ngắn hạn khác từ các bên liên quan (Thuyết minh số 28),Phải thu ngắn hạn khác từ các bên liên quan (Thuyết minh số 28),3.953.017.848,-,44.422.361.509,-,3953017848.0,,44422361509.0,
Ủy ban Nhân dân Xã Vân Dương,Ngắn hạn > Ủy ban Nhân dân Xã Vân Dương,Ủy ban Nhân dân Xã Vân Dương,3.327.780.000,-,3.327.780.000,-,3327780000.0,,3327780000.0,
Phải thu khác,Ngắn hạn > Phải thu khác,Phải thu khác,24.766.842.172,-,16.853.672.963,-,24766842172.0,,16853672963.0,
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,919.899.565.729,-,874.173.040.423,-,919899565729.0,,874173040423.0,
