row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,272.741.448.079,12.621.099.199,272741448079.0,12621099199.0
Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,77.595.021.709,-,77595021709.0,
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,45.116.512.748,78.229.906.429,45116512748.0,78229906429.0
Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,38.226.154.582,33.645.950.114,38226154582.0,33645950114.0
"Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê",7.521.110.364,7.025.316.822,7521110364.0,7025316822.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,441.200.247.482,131.522.272.564,441200247482.0,131522272564.0
