row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng,Số phát sinh trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng,numeric__Số phát sinh trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
Vay dài hạn và trái phiếu dài hạn đến hạn trả,Vay ngắn hạn > Vay dài hạn và trái phiếu dài hạn đến hạn trả,Vay dài hạn và trái phiếu dài hạn đến hạn trả,810.000.000.000,810.000.000.000,600.980.678.000,606.980.678.000,804.000.000.000,804.000.000.000,810000000000.0,810000000000.0,600980678000.0,606980678000.0,804000000000.0,804000000000.0
Vay các bên liên quan (Truyết minh số 28),Vay ngắn hạn > Vay các bên liên quan (Truyết minh số 28),Vay các bên liên quan (Truyết minh số 28),143.379.786.715,143.379.786.715,34.577.206.619,-,177.956.993.334,177.956.993.334,143379786715.0,143379786715.0,34577206619.0,,177956993334.0,177956993334.0
TỔNG CỘNG,Vay ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,953.379.786.715,953.379.786.715,635.557.884.619,606.980.678.000,981.956.993.334,981.956.993.334,953379786715.0,953379786715.0,635557884619.0,606980678000.0,981956993334.0,981956993334.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng (Thuyết minh số 19.1),Vay dài hạn > Vay ngân hàng (Thuyết minh số 19.1),Vay ngân hàng (Thuyết minh số 19.1),165.106.294.932,165.106.294.932,261.900.329.277,135.980.678.001,291.025.946.208,291.025.946.208,165106294932.0,165106294932.0,261900329277.0,135980678001.0,291025946208.0,291025946208.0
Trái phiếu phát hành (Thuyết minh số 19.2),Vay dài hạn > Trái phiếu phát hành (Thuyết minh số 19.2),Trái phiếu phát hành (Thuyết minh số 19.2),1.010.390.484.842,1.010.390.484.842,1.113.428.060.610,1.261.700.000.000,862.118.545.452,862.118.545.452,1010390484842.0,1010390484842.0,1113428060610.0,1261700000000.0,862118545452.0,862118545452.0
Vay các bên liên quan (Thuyết minh số 28),Vay dài hạn > Vay các bên liên quan (Thuyết minh số 28),Vay các bên liên quan (Thuyết minh số 28),-,-,505.672.404.690,-,505.672.404.690,505.672.404.690,,,505672404690.0,,505672404690.0,505672404690.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.175.496.779.774,1.175.496.779.774,1.881.000.794.577,1.397.680.678.001,1.658.816.896.350,1.658.816.896.350,1175496779774.0,1175496779774.0,1881000794577.0,1397680678001.0,1658816896350.0,1658816896350.0
