row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
Chứng khoán kinh doanh:,Chứng khoán kinh doanh:,Chứng khoán kinh doanh:,,,,,,,,,,,,
Cổ phiếu (*),Chứng khoán kinh doanh: > Cổ phiếu (*),Cổ phiếu (*),7.490.461.369,955.261.620,(6.535.199.749),7.490.461.369,1.007.697.020,(6.482.764.349),7490461369.0,955261620.0,-6535199749.0,7490461369.0,1007697020.0,-6482764349.0
TỔNG CỘNG,Chứng khoán kinh doanh: > TỔNG CỘNG,TỔNG CỘNG,7.490.461.369,955.261.620,(6.535.199.749),7.490.461.369,1.007.697.020,(6.482.764.349),7490461369.0,955261620.0,-6535199749.0,7490461369.0,1007697020.0,-6482764349.0
