row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,,,
Phải thu dài hạn khác từ các bên liên quan (Thuyết minh số 28),Dài hạn > Phải thu dài hạn khác từ các bên liên quan (Thuyết minh số 28),Phải thu dài hạn khác từ các bên liên quan (Thuyết minh số 28),1.303.428.182.751,-,543.804.113.942,-,1303428182751.0,,543804113942.0,
Công ty Cổ phần Địa ốc Viễn Đông Việt Nam (iv),Dài hạn > Công ty Cổ phần Địa ốc Viễn Đông Việt Nam (iv),Công ty Cổ phần Địa ốc Viễn Đông Việt Nam (iv),600.000.000.000,-,600.000.000.000,-,600000000000.0,,600000000000.0,
Công ty cổ phần Dịch vụ Kinh Bắc (v),Dài hạn > Công ty cổ phần Dịch vụ Kinh Bắc (v),Công ty cổ phần Dịch vụ Kinh Bắc (v),-,-,70.903.647.915,-,,,70903647915.0,
Phải thu khác,Dài hạn > Phải thu khác,Phải thu khác,60.000.000,-,60.000.000,-,60000000.0,,60000000.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.903.488.182.751,-,1.214.767.761.857,-,1903488182751.0,,1214767761857.0,
