row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,,,,,,,,
Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đối với Khu công nghiệp Quế Võ mở rộng,Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đối với Khu công nghiệp Quế Võ mở rộng,Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đối với Khu công nghiệp Quế Võ mở rộng,37.298.230.319,38.130.471.318,832.240.999,208.060.252,37298230319.0,38130471318.0,832240999.0,208060252.0
,,,37.298.230.319,38.130.471.318,,,37298230319.0,38130471318.0,,
Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,Thuế thu nhập hoãn lại phải trả > Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,,,832.240.999,208.060.252,,,832240999.0,208060252.0
