row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018Triệu đồng,Ngày 31 tháng 12năm 2017Triệu đồng,numeric__Ngày 31 tháng 12năm 2018Triệu đồng,numeric__Ngày 31 tháng 12năm 2017Triệu đồng
Các cam kết thuê hoạt động,Các cam kết thuê hoạt động,Các cam kết thuê hoạt động,610.121,1.187.205,610121.0,1187205.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Đến hạn trong 1 năm,Trong đó: > - Đến hạn trong 1 năm,- Đến hạn trong 1 năm,29.893,5.281,29893.0,5281.0
- Đến hạn từ 1 đến 5 năm,Trong đó: > - Đến hạn từ 1 đến 5 năm,- Đến hạn từ 1 đến 5 năm,312.269,372.145,312269.0,372145.0
- Đến hạn sau 5 năm,Trong đó: > - Đến hạn sau 5 năm,- Đến hạn sau 5 năm,267.959,809.779,267959.0,809779.0
